id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked
"1657469251920224256","Sat May 13 19:33:58 +0000 2023","请用一句话形容 https://t.co/dcKRmjJQjl","[{""type"":""video"",""url"":""https://t.co/dcKRmjJQjl"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1657469216335773705/pu/img/4qtvd_dm65gnBfsi.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1657469216335773705/pu/vid/778x720/0N_ebBy1nJAcz_of.mp4?tag=12""}]","renqilan1","搞烂人妻","https://pbs.twimg.com/profile_images/1512868869140271107/QGmXDo9e_normal.jpg","null","null","null",753,105,96,0,36,179760,false,false,true
"1719925254859235694","Thu Nov 02 03:51:50 +0000 2023","大号被封，重新开始，还是熟悉的耐克白袜，希望大家能转发点赞支持，谢谢。\n\n@DaFoer_ \n@Daguidiyi \n@Fojiangnice https://t.co/wLF1QbOmQy","[{""type"":""video"",""url"":""https://t.co/wLF1QbOmQy"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1719925048373645312/pu/img/VjIk3JERriOClR6O.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1719925048373645312/pu/vid/avc1/1280x714/-cdYKs_IKG1zBIgo.mp4?tag=12""}]","Mianwa66_","女友棉袜（原创夫妻）","https://pbs.twimg.com/profile_images/1719912362583691264/8cQ-5Gpg_normal.jpg","null","null","null",432,49,47,1,21,112665,false,false,true
"1681612678098468864","Wed Jul 19 10:31:19 +0000 2023","欢迎大家把自己喜欢的优质博主艾特在这个推文下方，我会把它加入关注列表的。\n\n为了打造最纯粹的网黄关注圈，大家群策群力！","[]","WhatsWrongPink","Pink怎么了","https://pbs.twimg.com/profile_images/1672175200274886659/WSAWfcE2_normal.jpg","null","null","null",38,6,6,0,22,54588,true,false,true
"1703296513802453314","Sun Sep 17 06:35:09 +0000 2023","老婆日常发骚，需要有人来给她舔舔，再给她通通。 https://t.co/bjc0Cx3Mn2","[{""type"":""video"",""url"":""https://t.co/bjc0Cx3Mn2"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1703296473964896256/pu/img/wqJJ8QyWK6nTolRP.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1703296473964896256/pu/vid/avc1/720x1280/FoFVz78IbDCylNz1.mp4?tag=12""}]","AiwuJiwu028","鹿头LuTo-原创","https://pbs.twimg.com/profile_images/1418449006187794433/cawUSu3F_normal.jpg","null","null","null",116,13,10,0,9,13925,false,false,true
"1710157268761846033","Fri Oct 06 04:57:20 +0000 2023","好久没有被插了 https://t.co/8KduUWPZec","[{""type"":""video"",""url"":""https://t.co/8KduUWPZec"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1710157252110503936/pu/img/XMgcftoqlsnU3uHd.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1710157252110503936/pu/vid/avc1/640x352/yrpf6zUQNjOD7XNy.mp4?tag=12""}]","datou_xiong","大头熊","https://pbs.twimg.com/profile_images/1571137305037119494/kd9xPDDH_normal.jpg","null","null","null",202,15,18,0,6,54189,false,false,true
"1626205930638675970","Thu Feb 16 13:04:41 +0000 2023","又想被后入了 这周末单男有无🙋‍♂️🙋‍♂️ https://t.co/KqC6yy3wto","[{""type"":""video"",""url"":""https://t.co/KqC6yy3wto"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1626205872694374400/pu/img/LB4qoarx8iDRO0Sk.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1626205872694374400/pu/vid/320x568/-ozgCyapgwRcXXcx.mp4?tag=12""}]","BJql2001","北京情侣","https://pbs.twimg.com/profile_images/1601137935935758341/Ppa29WP4_normal.jpg","null","null","null",160,10,9,0,2,63997,false,false,true
"1712002869757727109","Wed Oct 11 07:11:06 +0000 2023","被小哥哥用手弄到高潮，嘴里喊着不要身体很诚实 https://t.co/w6PibHXvh1","[{""type"":""video"",""url"":""https://t.co/w6PibHXvh1"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1712002703940038656/pu/img/yMiBfePfI066-cHZ.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1712002703940038656/pu/vid/avc1/1280x720/SBzd1z7X4bxZiZtY.mp4?tag=12""}]","AY26doggy","AY26","https://pbs.twimg.com/profile_images/1692202445722775552/PL7aTblJ_normal.jpg","null","null","null",305,30,37,0,4,36171,false,false,true
"1713371410536788356","Sun Oct 15 01:49:11 +0000 2023","讨论\n\n你们喜欢人妻吗？","[]","meiridasai666","每日大赛","https://pbs.twimg.com/profile_images/1610302061010386944/CVpJw80y_normal.jpg","null","null","null",618,61,234,2,572,1658620,true,false,true
"1617134992404144139","Sun Jan 22 12:20:01 +0000 2023","✅   打电话啪啪   大赛  💚\n\n👇  请在评论区留言跟帖  ㊙️\n\n🎈  来吧   展示    👠 https://t.co/Hzhen2BVQC","[{""type"":""photo"",""url"":""https://t.co/Hzhen2BVQC"",""thumbnail"":""https://pbs.twimg.com/media/FnE3s9haYAA9v8E?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FnE3s9haYAA9v8E?format=jpg&name=orig""}]","meiridasai520","每日大赛","https://pbs.twimg.com/profile_images/1627008353217159169/KDjTAeme_normal.jpg","null","null","null",6292,947,676,6,381,3458313,true,false,true
"1195386080314290176","Fri Nov 15 17:00:25 +0000 2019","这个身材是要把男的爽死吗？ https://t.co/Ir1rpGZChr","[{""type"":""video"",""url"":""https://t.co/Ir1rpGZChr"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1195386027671601152/pu/img/8qlg4JmzUopNB2tF.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1195386027671601152/pu/vid/720x1280/U0MKyscIC0ayC7xB.mp4?tag=10""}]","QQ1923990","C.C @人妻 少妇 淫妻 NTR","https://pbs.twimg.com/profile_images/964636844959944705/M4dwbHhf_normal.jpg","null","null","null",1580,288,180,3,10,"null",false,false,true
"1159441223112724481","Thu Aug 08 12:28:23 +0000 2019","为什么镜头这么的晃？因为我透过门缝偷看着房间内妻子的淫穴被单男的大鸡巴抽插，听着妻子的浪叫一手拿着手机偷拍另一只手在打手枪呀！\n#淫妻 #绿帽 #美腿 #3p #丝袜 #NTR #骚货 #约炮 #cuckold #骚货 #偷情 #人妻 https://t.co/4b8V8TgHMD","[{""type"":""video"",""url"":""https://t.co/4b8V8TgHMD"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1159440862977200128/pu/img/YgEhDC8HYPkjJ8Tp.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1159440862977200128/pu/vid/540x960/vkF6FW1TyTYlMWZA.mp4?tag=10""}]","bbwmin","020蜜臀美腿骚妻min","https://pbs.twimg.com/profile_images/1147165712948977664/iknFXl5O_normal.jpg","null","null","null",1867,458,129,7,19,"null",false,false,true
"1476612523692797952","Thu Dec 30 17:53:54 +0000 2021","终于把三个视频合并成一个了，可惜只有三集，应该没讲完整！！！ https://t.co/jk5ybuLRMP","[{""type"":""video"",""url"":""https://t.co/jk5ybuLRMP"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1476612414003384322/pu/img/ButqciggQkRxTm46.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1476612414003384322/pu/vid/720x1272/g_oPD50sZbw8Z9qq.mp4?tag=12""}]","cuckoldren","妖媚的备胎","https://pbs.twimg.com/profile_images/1521724051735322625/JoQdUQDL_normal.jpg","null","null","null",1433,312,102,10,18,"null",false,false,true
"1535276025491296257","Fri Jun 10 15:01:43 +0000 2022","7个月的开发，终于得到了回报，开发成功！\n这是我偷偷拍的，这也是客户的要求，啪啪她，给他老公发过去，开发不易！\n～（专业开发淫妻绿帽，1对1指导）\n#绿帽 #单男 #夫妻交友 #绿奴 #租妻 #妓女 #技师 #兼职 #夫妻 #交换 #3p #群交 #多人 #国产 #淫妻 https://t.co/KxBPTiQ2og","[{""type"":""video"",""url"":""https://t.co/KxBPTiQ2og"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1535275951512096768/pu/img/BB4wPzHi9DlmZabC.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1535275951512096768/pu/vid/512x960/09T7WMn4U1FqIqxQ.mp4?tag=12""}]","yinqi521","开发淫妻","https://pbs.twimg.com/profile_images/1720262490280652800/in74vl5y_normal.jpg","null","null","null",26,6,3,0,2,"null",false,false,true
"1382700888322609160","Thu Apr 15 14:22:35 +0000 2021","可能没几个男的受得了老婆的口活儿 https://t.co/kXXUSXx1ef","[{""type"":""video"",""url"":""https://t.co/kXXUSXx1ef"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1382700795301355524/pu/img/qpXUhIThnlkoVAl9.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1382700795301355524/pu/vid/720x1280/q49WomJFOp3aEnli.mp4?tag=12""}]","Chris23026551","Chris’Rachel","https://pbs.twimg.com/profile_images/1506543987108184066/csRAtZvL_normal.jpg","null","null","null",454,58,30,0,5,"null",false,false,true
"1580091375181520896","Wed Oct 12 07:01:55 +0000 2022","实在不想打码！太累了！\n听听声吧，哈哈 老婆被轮. https://t.co/E8GwrBXb5B","[{""type"":""video"",""url"":""https://t.co/E8GwrBXb5B"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1580091291115065344/pu/img/KEHtBlOS5XexY2L_.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1580091291115065344/pu/vid/1252x720/IG6uoPklFxi7kNOl.mp4?tag=12""}]","0451mengmeng","Ms.千寻","https://pbs.twimg.com/profile_images/1683322157454217217/Hbi80Z56_normal.jpg","null","null","null",2336,375,134,1,19,"null",false,false,true
"1681205487713533954","Tue Jul 18 07:33:18 +0000 2023","完整版，不用去下载乱七八糟的软件看了。 https://t.co/mofLruptGl","[{""type"":""video"",""url"":""https://t.co/mofLruptGl"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1681202544889192449/img/PcKbDnyVKUjYqCZH.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1681202544889192449/vid/720x1268/6hBEbLiHMknLkm5h.mp4?tag=14""}]","YinDangFQ","京城淫荡夫妻","https://pbs.twimg.com/profile_images/1690440448211591168/42t9DA7A_normal.jpg","null","null","null",1700,318,194,4,26,185055,false,false,true
"1613360704886829056","Thu Jan 12 02:22:21 +0000 2023","@MeiRiDaZuoZhan 还得是这个 https://t.co/BGewJZ2yFj","[{""type"":""video"",""url"":""https://t.co/BGewJZ2yFj"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1613360656539062273/pu/img/6bHipO4-8_NsphRR.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1613360656539062273/pu/vid/720x1280/RyEReRWT-ieaI_8H.mp4?tag=12""}]","vansluty","少妇淫妻","https://pbs.twimg.com/profile_images/1611664899998121985/54xexPYz_normal.jpg","1613358940628332545","null","null",5254,539,405,5,68,587621,false,false,true
"1683050566539431936","Sun Jul 23 09:44:59 +0000 2023","两三年前看过的，当时特喜欢，后来换本子视频就没了，突然想起来了这个视频，于是找了好久才找到原版。\n\n人妻偿还绿帽债，3P巨乳人妻。\n剧情很有意思，比较真实，看着代入感也很强。\n\n人妻出轨被老公发现，老公心里过不去这个坎又想当场看着老婆被别人啪啪，于是故事发生了。\n\n无删减，建议收藏哟。 https://t.co/cTUkP8VxC6","[{""type"":""video"",""url"":""https://t.co/cTUkP8VxC6"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1683048283755933696/img/gfJO5y0xVIR-myZG.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1683048283755933696/vid/1280x720/N-qYEfFOD5Xrf_io.mp4?tag=14""}]","fujingjing66","母狗orangle","https://pbs.twimg.com/profile_images/1428990721743151110/msTlsUrF_normal.jpg","null","null","null",11746,2500,1417,26,0,2629008,false,false,true
"1622019640921833472","Sat Feb 04 23:49:52 +0000 2023","操尿第二集 https://t.co/QPAvCfivkb","[{""type"":""video"",""url"":""https://t.co/QPAvCfivkb"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1622019516384542720/pu/img/Shmz5wqlGwMie3kV.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1622019516384542720/pu/vid/720x1280/MEJHOe2ucCMHQiQl.mp4?tag=12""}]","Eddie4034","北京·爷们","https://pbs.twimg.com/profile_images/1119625811114352640/GbIm6NiM_normal.jpg","null","null","null",121,27,3,0,1,29094,false,false,true
"1677475966019403777","Sat Jul 08 00:33:30 +0000 2023","推特上有真实夫妻吗？评论区报个道","[]","lidangzzz","lidang 立党 (推特中文反诈第一人)","https://pbs.twimg.com/profile_images/1589854626282618880/Pl_kF0yY_normal.jpg","null","null","null",1045,67,202,1,367,1929152,true,false,true
"1590560618443993088","Thu Nov 10 04:22:57 +0000 2022","小可爱想在今年内再玩一些新花样，京城的优质夫妻和单男们快快联系我们吧，一起给小可爱一些不一样的体验 https://t.co/U2R10FbllZ","[{""type"":""photo"",""url"":""https://t.co/U2R10FbllZ"",""thumbnail"":""https://pbs.twimg.com/media/FhLOcwRVIAA6TF4?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FhLOcwRVIAA6TF4?format=jpg&name=orig""}]","REDZ_Aphrodite","霸道小可爱","https://pbs.twimg.com/profile_images/1660659248278425600/MwvGdmPh_normal.jpg","null","null","null",82,2,5,0,18,"null",true,false,true
"1569868715835166720","Wed Sep 14 02:00:43 +0000 2022","晨间运动，只要一说起周末约多p，说起上次她开一小时送逼给大黑鸡巴操，立马水多人浪，像变了个人...\n@outlookxxx @fulijidi666 @lvmaoworld https://t.co/cmGALDpj1E","[{""type"":""video"",""url"":""https://t.co/cmGALDpj1E"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1569868579868397568/pu/img/NC74vyvOpjmtXYvO.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1569868579868397568/pu/vid/856x480/9lEnGd9twLTtsl1F.mp4?tag=12""}]","liyuqiang14","京宁001","https://pbs.twimg.com/profile_images/1524568954416422912/Q1ifIgta_normal.jpg","null","null","null",150,18,16,0,3,"null",false,false,true
"1691674979333787932","Wed Aug 16 04:55:19 +0000 2023","看我少毛穴嫩唇厚的老婆给你们演示搔首弄姿。是个男人都顶不住吧。😍\n感谢\n@tuleibacui \n@tbzt3623\n@cuteeeee11 \n@Nicnicmee \n#淫妻 #老婆 #日常 #大屁股 #搔首弄姿 #反差 https://t.co/iXzlfPkI9r","[{""type"":""video"",""url"":""https://t.co/iXzlfPkI9r"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1691674887742754816/pu/img/0GK_q7ZAwOz-rFtY.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1691674887742754816/pu/vid/720x1280/D_5RuOGO_6D3qBuJ.mp4?tag=12""}]","llsbl3","尖尖角","https://pbs.twimg.com/profile_images/1699977065846681600/OgyEItXd_normal.jpg","null","null","null",14,2,2,0,0,6422,false,false,true
"1691820325787275607","Wed Aug 16 14:32:52 +0000 2023","看到后面还是有惊喜….🥵\n\n@cuteeeee11 @Bojiworld @tbzt3623 @riliwanji777  @WanJibb_ @XiaoWanbb_ \n#日理万姬 #单男 #北京 #绿帽 #绿奴 https://t.co/WlQRBaL12q","[{""type"":""video"",""url"":""https://t.co/WlQRBaL12q"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1691820120048283649/pu/img/8G8-bx9o_nJJyaVX.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1691820120048283649/pu/vid/1280x720/ncc3Ga7UqjYHzEkd.mp4?tag=12""}]","ChenSariah","雪莲（海外版）","https://pbs.twimg.com/profile_images/1689180166470422528/0gtPO40T_normal.jpg","null","null","null",406,51,61,0,8,33731,false,false,true
"1724208564602884416","Mon Nov 13 23:32:10 +0000 2023","其实还是有大衣🧥的 https://t.co/VYNcYZdsF7","[{""type"":""photo"",""url"":""https://t.co/VYNcYZdsF7"",""thumbnail"":""https://pbs.twimg.com/media/F-2eiLKbEAASn3C?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F-2eiLKbEAASn3C?format=jpg&name=orig""}]","tAiY8KQGqmzUK3L","人妻茜茜","https://pbs.twimg.com/profile_images/1720095653257498625/afHm1lvn_normal.jpg","null","null","null",127,1,3,0,11,53704,true,false,true
"1721553012215496973","Mon Nov 06 15:39:57 +0000 2023","家里翻出来的老相机拍的 https://t.co/4DN23txYr0","[{""type"":""photo"",""url"":""https://t.co/4DN23txYr0"",""thumbnail"":""https://pbs.twimg.com/media/F-QvVSoakAAv3fG?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F-QvVSoakAAv3fG?format=jpg&name=orig""}]","YyFff00","芙芙","https://pbs.twimg.com/profile_images/1686030628351868929/Lj7ZZVTX_normal.jpg","null","null","null",184,2,6,0,2,41281,true,false,true
"1590141287310983168","Wed Nov 09 00:36:40 +0000 2022","两个星期没doi 忍不住翻墙出学校 衣服都没脱就插进去 https://t.co/aaLRLRMoZn","[{""type"":""video"",""url"":""https://t.co/aaLRLRMoZn"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1590140884565184512/pu/img/X-gzF86w_Q5t4jJx.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1590140884565184512/pu/vid/720x1280/eu-YcO7F4hGGwtEW.mp4?tag=12""}]","EwTj0HA55uKDk2o","Mr.Tannesir","https://pbs.twimg.com/profile_images/1468168220733370370/SSbHI2Ys_normal.jpg","null","null","null",300,20,13,0,0,"null",false,false,true
"1659913544912211968","Sat May 20 13:26:43 +0000 2023","今天开的自动挡🤪 https://t.co/DtRCAgXTRi","[{""type"":""photo"",""url"":""https://t.co/DtRCAgXTRi"",""thumbnail"":""https://pbs.twimg.com/media/FwkyNbuaAAATlHt?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FwkyNbuaAAATlHt?format=jpg&name=orig""},{""type"":""video"",""url"":""https://t.co/DtRCAgXTRi"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1659913144024858624/pu/img/EgsMAedWmPHmZYaI.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1659913144024858624/pu/vid/720x1280/i5KZx3ue95YlFL7E.mp4?tag=12""}]","oloooooio","老陈","https://pbs.twimg.com/profile_images/1589672173991432192/T7gG-8yz_normal.jpg","null","null","null",938,103,94,0,6,195675,true,false,true
"1628042931176345600","Tue Feb 21 14:44:17 +0000 2023","@alan47002882 272参赛 https://t.co/tTTFU3SyoG","[{""type"":""photo"",""url"":""https://t.co/tTTFU3SyoG"",""thumbnail"":""https://pbs.twimg.com/media/Fpf4aGnagAIsIzC?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/Fpf4aGnagAIsIzC?format=jpg&name=orig""}]","cakalover1","Cakalover","https://pbs.twimg.com/profile_images/1686705865787924480/x8zygr7-_normal.jpg","1627664899777392641","null","null",231,23,16,0,2,33132,false,false,true
"1717204068844892444","Wed Oct 25 15:38:48 +0000 2023","停车场交换 完结篇：我俩在车里玩了40分钟。小骚姐姐让我射在了她的嘴里。我媳妇那边对方老公射在了她的胸上。我媳妇说接下来想玩一次双飞～ https://t.co/iufgMynkzb","[{""type"":""video"",""url"":""https://t.co/iufgMynkzb"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1717203934962683904/pu/img/poZbKJw6uyuLsO33.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1717203934962683904/pu/vid/avc1/720x1252/wJSw4voFVWvO5wHv.mp4?tag=12""}]","Isaac_couple","爱拍照的北京夫妻","https://pbs.twimg.com/profile_images/1350456799510491138/CbX_a54M_normal.jpg","null","null","null",162,14,4,0,10,19295,false,false,true
"1718938866382782635","Mon Oct 30 10:32:16 +0000 2023","真实换妻 对白超顶 时长2:23.38\n520当天4P大战，两根肉棒轮流艹，双双69姿势互舔。\n\n“姐夫的JB好硬好大”\n“妹妹分我一个，我来舔你老公”\n“姐夫好爽，快艹我，射我B里姐夫，我要怀姐夫的孩子”\n“妹夫也射姐姐的B里啊，看你老婆都被我老公艹的高潮了”\n“姐姐舔我乳头好舒服啊”\n“我舔你乳头你舔我老公JB嘿嘿” https://t.co/XYi6c3rpVe","[{""type"":""video"",""url"":""https://t.co/XYi6c3rpVe"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1718934551953911808/img/1cZdaQSKRl3u2FDp.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1718934551953911808/vid/avc1/1280x720/4fTiCu7ZnGQQ-RUi.mp4?tag=14""}]","fujingjing66","母狗orangle","https://pbs.twimg.com/profile_images/1428990721743151110/msTlsUrF_normal.jpg","null","null","null",6119,1426,877,12,0,1256318,false,false,true
"1723753089151475800","Sun Nov 12 17:22:16 +0000 2023","喝了酒就喜欢脱，拉都拉不住……\n说还想玩更刺激的，我看看谁猜的准！\n@luchu888 \n@luchu888888 \n@kssexxia \n@Public_Catgirl1 https://t.co/5I1yz6CH1s","[{""type"":""photo"",""url"":""https://t.co/5I1yz6CH1s"",""thumbnail"":""https://pbs.twimg.com/media/F-wATIXbgAAp_F4?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F-wATIXbgAAp_F4?format=jpg&name=orig""}]","ABAB111029","AAlife","https://pbs.twimg.com/profile_images/1702931517025210368/Kqc-wpVb_normal.jpg","null","null","null",966,80,44,0,29,152286,true,false,true
"1706297801456369987","Mon Sep 25 13:21:12 +0000 2023","骚货老婆，被单男操的好舒服\n原创：@lvnu8013\n白浆都往下流，还边操边接吻，\n为了发送这个作品，把我看硬了\n\n#夫妻 #绿帽 #妻妓 #婊子 #母狗 #公交车 #绿帽视角  #绿帽ntr  #老婆 #反差 https://t.co/zxcwA69XgG","[{""type"":""video"",""url"":""https://t.co/zxcwA69XgG"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1706278276388499456/pu/img/HgM3qQLkpMb_noXG.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1706278276388499456/pu/vid/avc1/1280x720/EscLbxt5swbuZzdt.mp4?tag=12""}]","lvnu8013","绿夫妓妻","https://pbs.twimg.com/profile_images/1602999824357679104/rkjg0ecr_normal.jpg","null","null","null",92,12,9,0,0,15072,false,false,true
"1556293653265494016","Sun Aug 07 14:58:16 +0000 2022","第二部 https://t.co/sKfethwdJy","[{""type"":""video"",""url"":""https://t.co/sKfethwdJy"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1556293582817878016/pu/img/llQp-Xmi6Rovjg3E.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1556293582817878016/pu/vid/368x640/bfkFdz-EBbIc-zSy.mp4?tag=12""}]","wangzey1015","yangbrant","https://pbs.twimg.com/profile_images/1524456606972346369/M-CnjGPc_normal.jpg","null","null","null",35,2,2,0,0,"null",false,false,true
"1683180511399649282","Sun Jul 23 18:21:20 +0000 2023","@mtds798 她说自己好像又做了一次处女 https://t.co/zbW2bUh9Tu","[{""type"":""video"",""url"":""https://t.co/zbW2bUh9Tu"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1683180448854278145/pu/img/RLZxv1rRk170-JAz.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1683180448854278145/pu/vid/460x480/LG_iI0432r4R5Sxo.mp4?tag=12""}]","sIt4YRBT5m7BNkc","🎓Postgraduate","https://pbs.twimg.com/profile_images/1455425219834036224/Z5RrfgUX_normal.jpg","1682346412653289472","null","null",627,75,38,0,3,38363,false,false,true
"1648966490820055041","Thu Apr 20 08:27:02 +0000 2023","后续来啦～\n分享一下最后冲刺的视频！不过真的好气！！前男友知道我例假刚走于是说不带套套，说好了不许射里面最后还是被他内设了，剪视频的时候发现这个片段有感觉，就发一段这个吧！有趣的事回家和老公做的时候老公问我怎么里边这么滑…真觉得有些对不起他 https://t.co/M0EAVFzqTf","[{""type"":""video"",""url"":""https://t.co/M0EAVFzqTf"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1648966263794970624/pu/img/hZo6MZ82bAEMqoYL.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1648966263794970624/pu/vid/1278x720/OaHkYtcCHWbs1JeV.mp4?tag=12""}]","ChenYY_m","ChenYY_m","https://pbs.twimg.com/profile_images/997708880451850241/8l4WHeje_normal.jpg","null","null","null",2270,300,125,1,0,230308,false,false,true
"1684155959936172033","Wed Jul 26 10:57:25 +0000 2023","@BALLY30796919 这一次是玩弄了屁眼，发这段视频的时候才发现hugo引导她去握住了jb，计划下一条收个尾发个潮吹集锦吧，期待下次活动。 https://t.co/VpjdVxcsdO https://t.co/Hd63uWklmq","[{""type"":""video"",""url"":""https://t.co/Hd63uWklmq"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1684155506674528256/pu/img/BVcrwAMy_tTA8hbr.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1684155506674528256/pu/vid/1280x720/UObNy3KP8bTMmeie.mp4?tag=12""}]","va6A7gfEWUM6Xj8","法克","https://pbs.twimg.com/profile_images/1516327071030525958/wWVh5k-q_normal.jpg","null","null","null",942,126,95,0,10,156864,false,false,true
"1722143130567561291","Wed Nov 08 06:44:52 +0000 2023","和姐妹一起服务，你喜欢哪个丝呢？ https://t.co/EE5JMV8ikC","[{""type"":""video"",""url"":""https://t.co/EE5JMV8ikC"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1722143037550440448/pu/img/T5cdBGvZql794CcF.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1722143037550440448/pu/vid/avc1/1280x720/l7sGrzpPCTVVbbYB.mp4?tag=12""}]","waneryst","婉儿要上天💕","https://pbs.twimg.com/profile_images/1693246732199456768/GBYwOR0t_normal.jpg","null","null","null",943,126,109,0,0,87948,false,false,true
"1719870525076627644","Thu Nov 02 00:14:21 +0000 2023","#ntr 库存的淫妻画面 换你你会怎么玩 https://t.co/qJkktLJBxi","[{""type"":""video"",""url"":""https://t.co/qJkktLJBxi"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1719870481262854144/pu/img/4SSrMzys2QB27SHu.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1719870481262854144/pu/vid/avc1/1280x720/e2aKi1wCQdRmc9RZ.mp4?tag=12""}]","hakuna662961","东霓夫妻","https://pbs.twimg.com/profile_images/1693244836810215424/L9KeddzO_normal.jpg","null","null","null",533,62,71,0,14,131261,false,false,true
"1505819767411642370","Mon Mar 21 08:13:03 +0000 2022","老婆SPA-10（@SPA_xianya8686 ） https://t.co/bBOO8QrXZa","[{""type"":""video"",""url"":""https://t.co/bBOO8QrXZa"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1505819123825094659/pu/img/onhEEbWB0pLDMX-G.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1505819123825094659/pu/vid/608x1080/cAMVHfVjGUdnjrez.mp4?tag=12""}]","john17486031","北京夫妻","https://pbs.twimg.com/profile_images/1331873717224411136/3XgU4tNH_normal.jpg","null","null","null",1682,270,127,2,27,"null",false,false,true
